theta_RT,theta_MS,theta_HS,mean,sd
0.12860340470452938,0.24411295665385202,0.5618658242834637,-3.1409400511827714,0.9383221900210026
0.15441497854241426,0.33425184846267064,0.5414955913813518,-1.7560097830322856,0.5961171160590417
0.13377836659539605,0.32713590125322906,0.5985606372187582,-3.0353620941363455,0.920830858563384
0.11890699475767322,0.23996668678006106,0.4872946165505605,-1.6501385282604248,0.5540889896371093
0.1312474179525906,0.25276058752540154,0.4924553255597569,-0.809310307643531,0.5642910663091882
0.09299987194890702,0.22167489304508065,0.5534391029105536,-1.9503966114403095,0.598010781703977
0.09441003218007113,0.34159872909063965,0.570647292596992,-1.8232256505529332,0.6482927312992559
0.11892099892578306,0.28179166408166073,0.4719972332988976,-2.391986297453297,0.6938543838273681
0.1268243819635309,0.3246264539232416,0.5648254317504805,-2.946807553846543,0.9719534161909571
0.16189342257900496,0.29004171506358717,0.5502006150801186,-1.4771416245780524,0.7302972161893861
