theta_RT,theta_MS,theta_HS,mean,sd
0.12299857367903166,0.3341934077997234,0.5491149651083355,-2.8625941688042604,1.0728469515851247
0.07581257740854849,0.32560577919016953,0.547428145207193,-3.6912590274533312,0.8707483017471018
0.15313861495178105,0.30510890861833473,0.5606363332486615,-6.186993180858161,1.5992514297621463
0.12504975948097574,0.3393311604499072,0.5795320741539098,-2.63398107316857,1.1512989967795106
0.12952875553916388,0.31697025982533666,0.5375544236006826,-3.892617909525626,1.2873637493811352
0.12324867242232834,0.34103575287207477,0.5568874948174536,-1.1983420808932437,0.5852848773242525
0.13892373296160232,0.33556985559030794,0.5873642056481397,-0.18713559803987112,0.4313365148602044
0.11834673696127096,0.3628802455099418,0.5209054832579117,-1.8523664869841834,0.6869884885191113
0.11922815271284654,0.2758497276665236,0.6056559902415606,-2.4015077185373204,0.7506162337746847
0.10855117237047812,0.3317713034351888,0.5329551258446779,-1.8137144915403092,0.5448479397031591
