theta_RT,theta_MS,theta_HS,mean,sd
0.10671196484737433,0.29268478736107273,0.47458255261987103,-0.08615856847614152,0.23884015213050946
0.14382152530685455,0.32121899646772784,0.5427409151685063,-3.390320140926725,1.1836552888371987
0.11672111525728315,0.3666511328307782,0.5349273956463632,-0.11469091897899719,0.4095721072027214
0.141316101683271,0.33726056479920685,0.501299377646695,-0.7161552925342838,0.5069936903168459
0.1191194227188743,0.304891630819424,0.6107799742783067,-2.107452159074876,0.9360372662562177
0.1361182713970949,0.2892726343037118,0.5771761547055644,-3.1416581058380286,0.8998507726778393
0.10989493480786591,0.2771151035289289,0.4809563337268508,-0.1876429487658921,0.32232952664978387
0.11722488198544598,0.30164025876009926,0.5004678949117468,-1.0664257974930338,0.7013514483580552
0.09854517418032294,0.3058304007519815,0.5462568896360689,-1.2273683287622188,0.5250864503121067
0.10136967429753727,0.3525679032014719,0.5272095018238105,-0.5521138246674124,0.514773625558661
