theta_RT,theta_MS,theta_HS,mean,sd
0.08974508124146646,0.28245391408394666,0.5953472085860928,-4.256404244517422,1.2003474601146868
0.1790711253816304,0.4989990320874143,0.731230436265652,-1.4893059982030963,0.9027110064480715
0.1062345528615593,0.3229122130558468,0.5068900678682281,-2.3421200795613566,0.5279046987684377
0.15917065750816864,0.3036392726670021,0.47690318931476755,-1.7918373223060138,0.6717042737714807
0.11517247379648293,0.4288910804287651,0.4966283466038952,-0.990317188936743,0.5171410982735036
0.20014553559358675,0.39983571032588106,0.5886930652342012,-0.557132181615577,0.4655783449059092
0.1355230888532955,0.34783054698273075,0.6051278537872291,-0.9660471432752542,0.5891017890641137
0.17946603365629904,0.36942554526942795,0.5172582273973322,-4.28342672010456,1.1466791656160413
0.1338150706437634,0.4475108690405914,0.6284678248081103,-2.8869986811375568,0.9899532334196048
0.17729369877705792,0.39744153723897396,0.6378209857462993,-0.5404072645390796,0.6520339762060434
