theta_RT,theta_MS,theta_HS,mean,sd
0.06145092908437996,0.23226662595316272,0.5842045852149668,-1.0201237828738852,0.36749428107061277
0.10805550593270258,0.4131084216422447,0.5663571549395467,-0.30754186248218623,0.5230898968312914
0.14908053346865097,0.41999250938220517,0.5417580041427237,-0.8064187205529069,0.555247582946069
0.07430489958243283,0.1890795870590839,0.5838127070478119,-2.558518307436424,0.7119182332477736
0.19621313445673563,0.38935140561632475,0.6597259154380746,-0.6164284254823502,0.5991356056270436
0.10529861816187078,0.4125792637790275,0.5041136915192236,-2.5554231702228605,1.0396927661576882
0.0854905347987566,0.30589180167815944,0.5831784605112832,-1.4020647163333022,0.5446251824090231
0.0689007880145645,0.24365803017683785,0.46014049626155257,-1.0277332416286475,0.36947232754148573
0.17352294026255013,0.5300499544890546,0.6177025564469438,-2.5085324793489323,1.0147745759769722
0.1265529156153614,0.48156486519938435,0.5926708816464592,-0.631550370656266,0.48504536517311236
