theta_RT,theta_MS,theta_HS,mean,sd
0.11188400820086083,0.2585767113298323,0.606666854634061,-3.9700011246589635,1.1377852718792303
0.14894742142652206,0.28051749593353914,0.5091052374356562,-3.456890164971922,1.043345846578897
0.09481156300718599,0.3351858386329646,0.5721409185886532,-1.195300659155875,0.7265671004790475
0.09155928050668702,0.2913737449626279,0.5555660229061488,-5.1056822502747865,1.3422704459449775
0.11050374824594589,0.21157546193413468,0.5609376348978103,-1.86401826014623,0.5622176488711983
0.1049630364012431,0.3019483876290534,0.4813732948087215,-1.4715837837607766,0.5622770667295129
0.12794234633043053,0.2262954873977469,0.5451481838412782,-0.8317686238656203,0.4728051918807785
0.13231952260322694,0.21584514566883617,0.5102518240328687,-1.8056748050871558,0.5597543801503069
0.13012849958462697,0.2883401364921853,0.49359672731023846,-0.4136190743384669,0.39345264253506596
0.1137362799226671,0.3478923174836621,0.5647679717042564,-3.3493239776202848,0.9125810009032698
