theta_RT,theta_MS,theta_HS,mean,sd
0.10954059598715196,0.3054164587889375,0.5261453495696128,-3.449923508610162,1.1154930731268486
0.1394589235346692,0.30643627801099027,0.5890641265730079,-1.8432630474605582,0.7652462500872037
0.12168074986436223,0.3157454186626879,0.6029140319142182,-1.8314179427384072,0.7944559956537933
0.13495237865695076,0.2673444914089449,0.4708653361742445,-1.2401358800169657,0.6739146264017915
0.0785279975854776,0.31653037610826934,0.5508598518415713,-2.430543895698833,0.8328828803101396
0.1568013645167361,0.2891364959750097,0.5512701406378557,-1.6499321139522731,0.5936055567074583
0.10950122523415765,0.344949261344887,0.49739651797027645,-2.355867324448343,0.962633603838593
0.11074725607551314,0.3460905102704941,0.5822147315260076,-0.015828330757221516,0.2466192595867811
0.15758363643109577,0.3302368204074229,0.5521166681687717,-2.221518369778219,0.8947423771168361
0.11857636316448752,0.32966782852718246,0.5166069922869504,-4.535056587569236,0.8876183328625775
