theta_RT,theta_MS,theta_HS,mean,sd
0.08447915833775418,0.2666064465482771,0.536403947615286,-1.2857873272877571,0.4922104344011924
0.103093010754363,0.345197886086071,0.5870741641054145,-4.45640844303698,1.3544655501767788
0.11909824292647547,0.3074797788804111,0.5075969529085123,-0.9626610183567773,0.6007060529997255
0.10884908941115365,0.28160899825553176,0.6005698262563225,-0.95546184137001,0.654287186313931
0.1123343559494297,0.3389359878928,0.5345861160149119,-1.2306206104236261,0.4729164501139649
0.07312915947627724,0.31148571353351795,0.5191511824537773,-4.480914918377213,0.8573205099409364
0.09536369250903468,0.3132788664191778,0.5568327591562271,-2.906807647461241,0.6992716059621307
0.0801585724156762,0.24117962468049736,0.5514195420162777,-2.0755154886736613,0.7060587188669243
0.15769479033847245,0.28723505884803874,0.5454780199469462,-0.644750608426872,0.41701725594957106
0.16692416435094304,0.2940405001199764,0.5668127604385791,-2.928312734832035,0.8718845109795847
