theta_RT,theta_MS,theta_HS,mean,sd
0.13180592132141938,0.28390310654253637,0.5269659327357877,-1.5666088777625953,0.6695859898859546
0.08322982886965566,0.3156847669061175,0.5290769927994455,-1.0285241363621123,0.4845078744948328
0.08764204120170671,0.3261163322797781,0.5131506694053615,-1.6983015982136573,0.7373020051913282
0.08948066764531284,0.21849567108658313,0.524446095187621,-2.685011185645857,0.583159352223428
0.1328375138838585,0.27161545050762087,0.4859880077386715,-1.04069393750359,0.47461673179563624
0.14497868029674965,0.2683093156845583,0.5697177302522644,-1.6909617551559686,0.7419376360825269
0.11441119575426897,0.24269384161635754,0.520197162917402,-1.502523914520133,0.6416051800527822
0.148469096128425,0.3107373641695026,0.5476600535822204,-1.2234590070195894,0.7474507521243989
0.1224620015968283,0.2933832439154182,0.5932735590010307,-1.2187075099222966,0.6429487779970877
0.11662584754288921,0.34531962071550837,0.5625441849452817,-1.7784633531653702,0.9315691687536887
