theta_RT,theta_MS,theta_HS,mean,sd
0.057773013030348264,0.26469636109748296,0.517356750543906,-2.168516038269401,0.5068596988527385
0.09912804550748233,0.3323793229882845,0.547563342152046,-0.3940692084790541,0.36797082856838137
0.16368579872230282,0.24965535919361626,0.5300251781611308,-1.7776477678173128,0.6800867534879507
0.17295916508351375,0.3421879329597389,0.6380675247159625,-1.2825048445989302,0.6919829547631029
0.09910667482892349,0.34556622606803344,0.4559936032239653,-1.8314479719825827,0.7880230139315836
0.12240088002440658,0.44546123473542065,0.5105929798783094,-3.111148878480066,0.8244313922339619
0.10767089658524165,0.258833829397107,0.45077233186412097,-3.1826205902594955,0.7244021843785653
0.11932887824682928,0.3329214541049025,0.5295563124808625,-2.0809563045928803,0.7087734223854758
0.12177275260629244,0.45015071782417115,0.5824868036014668,-2.3363800659352103,1.0097803430127528
0.16049224829880632,0.43144132988459444,0.5545077215131693,-3.0242611276784435,1.3177281228796323
