theta_RT,theta_MS,theta_HS,mean,sd
0.15709102850120182,0.30624303030837824,0.5647253103949434,-1.9853468469325977,0.9955270636676661
0.14118101897947105,0.23890395173376328,0.5416386030627015,-2.9836368542390335,0.8594546759339683
0.08140306851718196,0.23102753831212247,0.5585178795684154,-0.8755474855588176,0.5292395125717853
0.1550368563138944,0.31455765809512476,0.523249782189477,-1.6853242401742585,0.7314541888661408
0.134290794742716,0.30616378640213837,0.5418528400930118,-2.7431720476095767,0.8394465786128202
0.1250949650025675,0.27862762390650436,0.5647032328804029,-2.651133359645651,1.0708150284190332
0.14028472148036522,0.26794786461399944,0.4946269363070997,-2.3846640003211075,0.8301756681165162
0.12477968303671885,0.28277665551128084,0.6055093084996016,-1.8671632998183048,0.7701994184211969
0.12062769750718341,0.31984880029115903,0.5698514162728923,-5.295335452762329,1.3174803541265467
0.11569683174621143,0.34587265826603997,0.5413905569596129,-1.6931630617838012,0.767073269916827
