theta_RT,theta_MS,theta_HS,mean,sd
0.1447756694372893,0.2963388143568434,0.5081624894191527,-1.5829684474629138,0.6591233556904741
0.14521395692769012,0.3272730745208644,0.4958257991540339,-3.3531120160491033,0.758359589512756
0.14549591109668075,0.28106478527266743,0.5498897800366074,-4.001649574403568,1.147271041076936
0.138367330167933,0.303619109836347,0.5884961615090569,-1.6492957244587674,0.7850392774110349
0.08341587818535864,0.25010861864628153,0.5665399645138706,-2.001354313861045,0.5708412449843103
0.09976410744260564,0.2914958233139169,0.4884252908885123,-1.6182223722967237,0.7141496944595727
0.08322851654618518,0.3301136241241878,0.5291417125363451,-0.6018683247740265,0.501881127044308
0.14075336054369872,0.335026979152903,0.5750068646053426,-0.0262396370509068,0.29385579104594606
0.09065172389025264,0.32360781669058275,0.5064088222455527,-1.0807664163030561,0.5542266671242679
0.13368443572974353,0.2358903328580586,0.5385351426457441,-2.242190040026838,0.5935583244286113
