theta_RT,theta_MS,theta_HS,mean,sd
0.12854135330370997,0.3293176420252846,0.5620652208833294,-1.2453705692352306,0.6789271320752499
0.07941810135374575,0.2546283410451035,0.5806234247752218,-2.923574755075231,0.6524459305444241
0.08335615250394784,0.27332305172078125,0.5566132929984994,-1.0807609666491085,0.5451739384302245
0.1203247118229914,0.36454345964523693,0.5732507427599389,-2.8163477395381054,1.0060240404915899
0.14235616583694624,0.2386745455768341,0.5797098484572889,-2.624335295029028,0.8914981234216857
0.12080096659559367,0.31889646197801375,0.5975201001144791,-2.2731052032277015,0.9263095392314735
0.10261619066351371,0.30927657257830915,0.5913166065241631,-2.4447129799805194,0.8359223113130998
0.10148710124106297,0.3278540475561221,0.4774373608603981,-3.0625031324231027,0.6919789112995667
0.14973815038314914,0.2506290852353471,0.5409592814990949,-0.29029397868281953,0.3512057323308604
0.13116457112442564,0.28475177758979453,0.5068251557865102,-1.9235260773101377,0.5670847460804185
