theta_RT,theta_MS,theta_HS,mean,sd
0.10565785785662027,0.3210726061321395,0.6044914905467401,-1.3479384856365861,0.8136246252862478
0.1440055119240376,0.3246494408988626,0.5688142145340803,-1.2137020218814238,0.7410658432488237
0.09947462067461232,0.3577505414928428,0.5476350581289491,-3.408180898604337,1.1284247507316303
0.13342203823690635,0.29784735933807194,0.5784095484068111,-1.852057488122516,0.8831507641484471
0.09088687937910372,0.23096519332119503,0.4950471004199022,-0.49238232012657085,0.4111991678304583
0.12530802107780997,0.3281197373890601,0.5786789286381195,-1.611619973712698,0.8802431311701497
0.10606695113032186,0.23565137568479722,0.5180936441927649,-0.44556147050939493,0.3289938249676272
0.1275466302049207,0.34375484433268555,0.5632386056804679,-0.5204231950226711,0.6274808468355653
0.14780941568681347,0.272434786243703,0.5338994226258852,-1.3228418640522348,0.7211810241667738
0.10735488655168612,0.21323260259684085,0.5002343192877363,-1.9661400500791057,0.7205789789248285
