theta_RT,theta_MS,theta_HS,mean,sd
0.07094879217900232,0.16959512686954192,0.5369917390611771,-2.0888674508865144,0.4946393455552256
0.06842992972341119,0.2238897446529442,0.5554882056401677,-1.8165975031517203,0.5996396885217059
0.14230836316942386,0.36887849003539774,0.7317707878094023,-2.724393644115657,0.9697497530215915
0.06281443654421437,0.22118633870319931,0.5954893413988882,-1.675154614573869,0.724005388171719
0.1476130255169762,0.289355645702013,0.6177391660897342,-1.4237768183389297,0.6878308580416981
0.08108961603735598,0.235833975624955,0.3850881729614755,-1.2851123029649474,0.5582491648108634
0.14957653962252498,0.45133642915003197,0.7019684789953947,-3.3426120160239803,1.2625279488889607
0.1347542013054835,0.381531923130046,0.5268916769456776,-1.5575539347215608,0.6750832329268164
0.12042794636009407,0.35248099149473355,0.5905152563877085,-1.1604173240519766,0.557793343472538
0.12923727592790854,0.31427073586044996,0.55067437787945,-2.1458338414671068,0.6483097204313093
