theta_RT,theta_MS,theta_HS,mean,sd
0.12459426771969911,0.2912405106581605,0.46061506029901517,-4.507504336713512,0.9662302489093255
0.14645216928698787,0.3456709340512629,0.539511334985031,-2.0196635333988606,0.8486008148917001
0.1453039535820903,0.2634684146562153,0.4919811304086482,-1.0009298400702575,0.5787262675782567
0.08556906771514403,0.25512044049476235,0.5720690730377163,-3.2803687664591688,0.9096846933277114
0.11293062087465752,0.32789230207271997,0.5207729739268194,-1.440488589821872,0.5565420446209224
0.13432459640408304,0.2892850978492739,0.4712948322349416,-3.617950250549364,0.8038895670879953
0.13081400011737854,0.247674156083026,0.47046844885718786,-1.4985752765409766,0.5589149016938266
0.10760503371882554,0.24267494669387407,0.5879129035463362,-2.174567929934626,0.8973866681701825
0.14204726914495985,0.31577045200781795,0.5815408952586005,-2.0490824326201036,0.9870467113452197
0.08056961408536917,0.24026226023577207,0.5419569869515044,-6.360476049779109,1.1749546292720947
