theta_RT,theta_MS,theta_HS,mean,sd
0.11678138946697839,0.31599328768549895,0.5789237609055176,-6.045201475865668,1.575280637060218
0.10900372404472858,0.24749353315477868,0.47278514983150316,-2.8954196347166437,0.7598285014013573
0.12778496634715258,0.2933064115299614,0.5990073833927784,-3.491921759632945,0.9800359083693944
0.11090296968567737,0.2811818905837782,0.6015019175974023,-3.869812156410787,0.9398944886043947
0.0890825567363831,0.23037493594656605,0.47976233566874515,-2.494025297314335,0.8417979331711278
0.11673722966755459,0.22662325772726594,0.5338014810025751,-1.7720222041106624,0.6762675412154628
0.11146499669181656,0.2953717700017696,0.4641716818457793,-1.9227772279678887,0.6851804478004253
0.1313011127662319,0.3398863781472582,0.5764145964786799,-1.1501610757057807,0.7003016784781391
0.10426738727735055,0.2862226879239046,0.5265610161751546,-2.197794078400216,0.7190945662244397
0.14458396571790366,0.32456731603817235,0.5654240034247067,-1.4680427052875533,0.8382440978162675
