theta_RT,theta_MS,theta_HS,mean,sd
0.21201377669049742,0.48351278178927454,0.5690036714661756,-0.9938175338237226,0.76128040095084
0.17630847749422968,0.31983584937973797,0.5811278137389011,-1.3009928791125938,0.8341026844032562
0.1792883231921943,0.27851027082705215,0.5457170982403081,-2.708439744816495,1.0664192851102317
0.18555039992477002,0.43115781925147445,0.6205037251405975,-1.6756299890809343,0.840086981950352
0.10224402643874009,0.3227375135347159,0.5430331628681803,0.14763535035377454,0.3595348284871902
0.17470226103715808,0.38071449774609173,0.48307515993099037,-0.18230115838208968,0.299169152286215
0.10853294067267219,0.29775659093926576,0.40970166562977833,-2.592318139792366,0.6069476756462877
0.17907584012538436,0.4355209372138349,0.6372287899085639,-0.3283616528212375,0.48365130610467766
0.11723283190337278,0.25500813276150347,0.5608266686663604,-1.0702209420038116,0.45244574118151304
0.12540842779478395,0.25490287513055143,0.6019444780372298,-4.808147577137951,0.8595641060131742
