theta_RT,theta_MS,theta_HS,mean,sd
0.1384315874096561,0.3734044411665309,0.5089800187750684,-1.1585663476082457,0.5824716313852496
0.11256951902015469,0.30930342008338857,0.5906789123421746,-0.8332353455219723,0.6500068756336019
0.12373187457846155,0.364316492775277,0.6045955250543807,-0.7565816314777583,0.846053886307232
0.15716884976297718,0.47985562924284614,0.490424922980478,-0.2240643840825087,0.4765820778321128
0.09044861762196621,0.38145756496039523,0.5555853760390486,-3.082871351690596,1.2389991077110585
0.12971077267736295,0.35872282590698956,0.7301314271026756,-0.9290492503399187,0.6225658680489321
0.10758034789365373,0.30604523775480064,0.4816674207450235,-2.704448576243669,1.1093025707092818
0.12365158822733102,0.3332196319655025,0.6039904959550312,-1.5317440674848282,0.7754432812142087
0.1653600707657223,0.42656234495578343,0.6399941571833119,-4.9135603866029935,1.1842451358115458
0.11001577097951379,0.37402631723832236,0.5593786747811089,-1.201627248190957,0.47643367684939597
